label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0,0.5404042966488691,3.008635722408952,1.1593083958252557,0.190477278975211,0.0150435882259005,0.0157710116096167,0.0158758113658084,0.0160314422360646,0.0162436450741772,0.017171482136883,0.017904550115242696,0.0182328332198098,0.01873940734643,0.020077048847364498,0.0218706887756394,0.024493489638400395,0.027627449171031604,0.0322952132974155,0.0500113705304167,0.0579597453237445,0.06429410691894619,0.0715638778502471,0.0656374164285677,0.0428307272716487,0.9999999999999996,0.0,0.0,0.0,0.0679031210576398,0.00030409570112949983,0.0003131342999702002,0.0003107863462587998,0.00031279454069539983,0.00031722646729310036,0.00033824991320350033,0.0003689231552678005,0.0003720498786617,0.00038966078771049927,0.0004228649644012015,0.00045638991748199985,0.0005341713027972005,0.0005995194077260992,0.0006764678815538994,0.0009249263293938,0.0009196132750602,0.0010269567954873,0.0010695568732623992,0.0008991246677384004,0.0004621227387532033,7.12020398163247e-32,0.0,0.0,0.0,0.00045910980182689923,389.76920635315446,128254.13346074312,0.4268364538035081,2.303239241677275,4454.987287609585,3632298.036382368,1617.2499411881197,0.20042755110519,0.6634121676166621,0.084058201441847,0.0106497556442618,0.43024964139553123,-0.029758474580000804,0.022719242157506092,0.0238705655599454,-0.00045572649089940104,0.0183233338487183,-0.007885864907235307,-0.007393699098218999,0.008460634086834298,-0.0037623590719029,-0.0034689775899180014,0.0114232342069475,0.0021625226982950998,0.0011497131507663995,-0.001724383176949007,-0.0015929035622076993,-0.0012470171842544966,0.0044692001138018,-0.0013307670499336,0.023742883507554297,366.2963309822316,-0.1548747934690248,-5.081440794880564,0.23814638513695843,-0.25599920756849737,-0.22481702267020331,0.0034576584082858,-0.18867722808597862,0.0904699788318723,0.0533153762206663,-0.0690038980663791,0.0192308800624401,0.0460201313611681,-0.04835044432351159,-0.02977320890688981,-0.013879981227333305,-0.0252924408714604,-0.0280985239100167,0.1058660086372941,-0.01973127277900321,0.04836280520317121,17.17910768520641,-582.6742676807173,-13.061322999406357,-2.840384903115354,1.888558663612713,16.589744872767003,-11.6632625075976,-11.659213298690108,-0.7012765451301924,-9.763776843943951,-2.807793999462973,-2.1995928461471186,0.7318514279221786,-4.71260720593575,2.687152158140684,-10.489538773997008,-6.580445699673133,-9.574183290510526,-1.3287100426372471,-2.098385435676713,-2.938169574810152
0,0.290941684719229,2.734710756319244,1.1778718754552848,0.2251955716144358,0.0136209019969009,0.0139569821365875,0.0140949804929845,0.0142306298882126,0.014465137511462799,0.015126820535233398,0.0159174895763319,0.0163595768573904,0.0166019908492069,0.018631126297437697,0.0221071665501731,0.026252526536752696,0.0287577994187053,0.0314643169584617,0.0485218246998625,0.0629313373716613,0.0700031455404172,0.0754010786541636,0.0682824777119748,0.041353162965661494,1.0,0.0,0.0,0.0,0.0678366863562326,0.00033028121528990003,0.0003397929834799999,0.0003442864358234,0.0003445361147619997,0.0003459558411458988,0.0003471690582359001,0.0004001660403671007,0.0004246632651402002,0.00043529277437250047,0.00048252532913910066,0.0005542318655614008,0.0006150853955342005,0.0006764704398734,0.0007423967082966013,0.0009185505141363001,0.0008598154927904993,0.0009149940342233001,0.0009954889232041998,0.0009118745143238995,0.0004955594299271976,1.7086020557681384e-31,0.0,0.0,0.0,0.0004782973489845001,380.9345296819093,147105.76291018224,0.1510632533537501,5.100665593627342,4084.845514396472,3662074.082634777,1433.379249990835,0.2137076637108083,0.600618538170698,0.0538556357215195,0.0091635851647272,0.5744381426519576,-0.0788514896503459,0.07122858554671321,6.133808382495195e-05,0.001997659574658403,0.0196789763123857,-0.03066582011407576,-0.0004422866768174008,-0.004990152494282897,0.0009220123862927999,-0.015029124126263602,0.0108028354337043,0.009532345712430102,-0.0034055035124795994,0.0107052676242686,-0.0104163218586058,0.0117395520570302,0.0038516442307117,0.006865862924959601,0.02935935546353957,361.4873053595886,-0.10601259851150488,-6.387374547672366,0.911490879093142,-0.7576016450373759,-0.037027961504600304,-0.001973711150870399,-0.1466904578512987,0.2538583241343323,0.0172231335778408,0.0365889109700377,-0.057277804092815084,0.1539074148875581,-0.0118283638822076,-0.061096055931367604,-0.008392977407721297,-0.11967775736668158,0.1535231503553568,-0.0960988334502646,-0.044302807494464594,-0.170111390435376,16.905163345753238,-568.2576087125086,-0.40627228500373036,-5.007074233996876,-0.14292222731292448,16.1044617319377,-11.80598378483818,-8.720407657696606,-3.501021061478391,-12.324285641059662,0.5805648648783102,-1.9534133248700396,-2.142450382385884,-4.862416255958869,2.6265020490217554,-9.39497237074224,-5.986002925700904,-11.84991118723982,-1.5494513007834692,-0.7871034570030648,-3.504689356437458
0,1.0396905674489316,1.988635304422892,1.1776223447789054,0.1353009280755733,0.0192769106795586,0.0196841096323033,0.0196601427169461,0.0201003264330859,0.0205005968554559,0.0212747657108859,0.0216943017632675,0.0219165475607752,0.022101453332712,0.023746476109935,0.026728653796118697,0.0315512172681913,0.0348867741407651,0.0372568358503337,0.0509711664326469,0.058004057409568995,0.0667908324582797,0.0707758807088311,0.0634265024697701,0.041566802401206804,0.9999999999999996,0.0,0.0,0.0,0.0704964314054432,0.00033416339657369983,0.00033497085525819974,0.0003280108187838004,0.0003272580349368004,0.0003321043204676001,0.00031596464872179954,0.0003231201144739994,0.0003306687371924001,0.00033209112110410034,0.00037467612358219916,0.00039426516089060074,0.0005018425894198018,0.0005232272679210996,0.0006014884663948991,0.0008265340700898995,0.0008196344026503988,0.0009204367437328012,0.0009712608164695012,0.0008672894172045004,0.0005469854439337021,4.8471404647102773e-32,0.0,0.0,0.0,0.0004294163562416995,417.2646732898796,133833.17408740323,0.1258064581395269,2.317471372515579,4989.586096026193,3459122.939842478,1529.2993129154693,0.2100986939499501,0.6257736906109769,0.0808655621764347,0.020171340838144,2.6154345314151928,-0.0078163213664843,0.014885036046677291,0.016185150190554,-0.014908322876001301,-0.012418416199676395,-0.007031559303038115,0.0179470023374704,-0.0049990066220469,0.0195540799195885,-0.0115843569103323,0.0091214205333767,-0.0090176193073978,-0.0193859293400384,-0.0054385423213415,0.001218924319374,-0.0061540201985536,0.0056715813781026,-0.0180612102994131,0.1301686881117078,383.2124014616072,-0.2731734185729424,-28.721421207380686,0.09735502949546862,-0.1807555765066588,-0.1480829925026291,0.1224687790127943,0.1798114681295889,0.0029772445154319926,-0.1764394038925826,0.0486256204939474,-0.18492298154592726,0.1134869728810052,-0.0362519705883946,0.10181944937115797,0.18005685097787238,0.031061034659359905,0.0171469994776847,0.0720299444162454,-0.0912797798487153,0.13315385420548842,16.880955589447844,-611.1389600208079,-19.108694650867307,4.664920238143387,-5.334100696240574,15.51041476280352,-5.813808682510107,-9.980418887493563,-2.1918436663439023,-10.700444816716358,-1.4096148127434818,-1.6571346779131577,-3.011082968785351,-7.966901404232987,3.088891065585725,-8.179047787428171,-8.116874848299753,-10.110846785150244,2.3678764522434426,-4.684632555537654,-4.1720080073700645
0,0.7569022698868526,2.0909711887226257,1.1294110595174462,0.1506700240444555,0.0146007990179805,0.0150383504322407,0.0150857257270219,0.0153200406581904,0.0155792035078724,0.0165331253109117,0.0167418388164819,0.0169611008422327,0.0170230953288003,0.0173079715075337,0.0183644236736945,0.0221130625227516,0.0256036865323239,0.029685841831973203,0.0469625249843856,0.0590996446749327,0.0667600974017313,0.07275348695443401,0.0670891134513743,0.04342220753592821,0.9999999999999996,0.0,0.0,0.0,0.0671685558630331,0.0002844022090210999,0.00028286782901250015,0.0002848213683678,0.0002993148036341004,0.00030447914970850067,0.0003330341146212997,0.0003453592123950997,0.0003462693104666001,0.0003498071572459998,0.0003503763654214998,0.0003692783929724001,0.00044488469552190005,0.000516289749995201,0.0006572770746646993,0.0008877707294679994,0.0010469781144120012,0.0011354370086952004,0.001136245628201301,0.000957783504453899,0.0005067065024804002,9.015640373329555e-32,0.0,0.0,0.0,0.00045164095503160036,354.97259535223884,99542.15193010042,0.3062105081677615,2.6012228911034403,4480.918881678056,3916383.009106694,1387.007904817831,0.2294477661869229,0.6589043937521056,0.05063265406348,-0.0097425261232883,0.0671336088504555,-0.014726429114539301,-0.024858421690208132,-0.026341886160202596,-0.003281975229657702,0.024207274818584597,0.02514950171736574,0.0161618257325837,-0.0062724400232647,-0.0165153631249174,-0.022671585861382994,-0.0115480052467988,0.031035772718825603,0.0100497593083132,-9.203951911934682e-05,0.0001979702590512002,-0.0236945832867453,-0.0372520638065204,0.0002902304963498005,-0.001138568764255693,366.3006391936834,0.1710663811152237,-0.8577996661418865,0.1340041688790446,0.256632050871062,0.2424385833933831,0.056211135866061,-0.2322867230641852,-0.2771877639901761,-0.21870087974362598,0.0867885016976712,0.1777827684313389,0.2530544565729216,0.1454317216335642,-0.3218000997168909,-0.0945809959619311,-0.067848515289656,0.0733936993687507,0.2144514654050649,0.3708167800806581,-0.0041066704578609226,17.44801902822057,-577.6677154916435,-7.351067481161181,-6.58520811476887,-1.0951851369968146,18.29811211838797,-11.074416271325424,-13.267417052105277,-3.4136429082109903,-10.286315172292756,-1.4207459211650475,-2.1314890262167987,-2.447495717446326,-6.298696773752791,3.1661443458633203,-10.229048411671448,-6.461071589638538,-10.193707121926758,-0.7901129882936142,-2.8529257375708945,-4.114200769468433
0,1.040273401270691,1.9548191995517188,1.2125115416038603,0.12178046174640711,0.0191992870493634,0.0193908267281839,0.0192584917342823,0.0192546563651377,0.0193644108149786,0.0199595647414072,0.0201823596818919,0.0205852516192797,0.0206965418739849,0.021071068358089,0.022398192341990995,0.0252929970834566,0.0282940477230147,0.0306700009364203,0.0491720478480026,0.0601466996680567,0.0677505526424059,0.0741547652650312,0.06725783028651,0.04389591852218361,0.9999999999999998,0.0,0.0,0.0,0.069499812970153,0.00031629426193749985,0.00032428301887729976,0.0003214001151990997,0.00032120062761310016,0.0003224217339354001,0.00031707356443550026,0.00031300782001339976,0.00032801235423389995,0.00032972733249020045,0.0003361524283947998,0.00035499504925269945,0.00042102182520300027,0.00047156572618869963,0.0005418537645658014,0.0007789346708047991,0.000846850050973999,0.0009040932809459001,0.001004695347180399,0.0008785162572812998,0.00044609335105540507,4.1361248070098644e-32,0.0,0.0,0.0,0.00041159135752429944,359.77963751945293,104275.67100818903,0.0203612826477078,2.1769079978561834,4916.560030397405,3840972.3668788127,1536.898510999276,0.2220275018782881,0.6566859952267904,0.0673941822233202,-0.0118742274016111,-0.14030113875644945,0.0023730035861114,-0.014503985413547499,-0.00185098975777,0.002105871525526798,0.0215185933901383,-0.0031877909088455225,0.004092824623783799,0.0030189265531508983,0.0067709821923867,0.004242211312156199,-0.0016648312531428004,0.006949303486743999,0.007823458829937999,-0.001365272422164901,0.0016318192455364996,0.003119004785153902,-0.0026673962152887,-0.0112313594726516,-0.006250049603542224,381.9113678511053,0.1247806907176584,1.6712847729930616,-0.014714200809622005,0.060150222246626694,0.0165267317359006,-0.0006196760841278987,-0.2445286868421743,0.0183855002629911,-0.0452975568371677,-0.0328939495416261,-0.037735882786936896,-0.04799247785583991,0.0324463158445267,-0.040746777558093195,0.00867536957489469,0.004199642051373697,-0.0345853695572398,0.0192388305141403,0.0135527909099403,0.06569066338265211,18.259389752546014,-610.5406215204065,-21.852020752187755,-0.819531310001508,-1.1477106758840723,18.317332878826083,-12.871804072943418,-13.175241142627874,-1.1302804367814974,-8.165513782509747,-0.1497455893913826,-3.662318356150063,-2.548865790517234,-5.698169811199129,1.9589890809006738,-11.31157389561562,-6.719165559615311,-9.07563093936438,1.8842485439212968,-2.5469624437090137,-5.18868971612212
0,0.9763079842426623,2.2958879444996176,1.2321493112752795,0.115070760200986,0.0197120467675086,0.0199502362156365,0.0198666086557231,0.0199567494020837,0.0200719628093912,0.0211850790885796,0.0216630750818997,0.0227327139602979,0.0238443444204725,0.0251553837016538,0.0265049067813884,0.029346156814527596,0.0329963738343937,0.0346288966942366,0.0459623750321391,0.059392661980516806,0.06693764494631199,0.0722387407454937,0.0652918823721909,0.04110311180261189,0.9999999999999996,0.0,0.0,0.0,0.070355872962794,0.0003239345299133,0.00031559239847260036,0.00031114204013210026,0.00030735287158049993,0.00030200735303419993,0.000313968982844701,0.00031891352388549975,0.0003373443632664012,0.00036232583622070047,0.0003887579908475984,0.0004113785052340998,0.0004863444312613024,0.0006037255537818011,0.0006211050991904998,0.0007129619175153014,0.0007658684976245,0.0008374536039426998,0.000908853303084399,0.0007920067262887007,0.0004762030550521032,8.493512897600193e-33,0.0,0.0,0.0,0.0004123850242988992,377.14926772150096,122261.61613996096,0.2148438480476978,2.5283238855198,5004.366090490084,3716677.352045628,1389.2767325711395,0.2154651638583419,0.712960377579007,0.0513311706476023,-0.015570396997995,-0.4521830563802367,0.0170658897934076,0.01762916612554541,0.00029639946345889987,0.006315436454890501,0.0012537835855941024,0.0117928692789388,0.0015917750624710996,0.004698470747766997,0.0023564663557897,-0.003987650720716898,0.0029878303774656997,-0.0053490520955372,0.00017032481232099987,-0.001525723539254606,-0.0001800426772831003,-0.007421211770372305,0.0070927565044759,-0.0057557237930354,-0.020936084470615207,386.6422169727803,0.1611787331643562,5.386511167537009,-0.1989127751147409,-0.1995106863560105,-0.0024478780171603015,-0.13099937339128,0.0125431021211981,-0.09889186778865261,-0.0081130310470174,-0.0129629597228652,0.0537579392944868,-0.013958730378293198,-0.0248139660832003,0.10213506731381197,-0.0498699168065339,-0.0009867734161793998,0.0216095874469322,0.0509929856403945,-0.021039426160911603,0.06398464739000481,18.65392489611456,-615.0833342546749,-17.9736972600776,13.10937438774145,2.4373299033569786,13.113522314538193,-13.861863813944831,-9.045041286898858,0.5039194288201853,-9.990847590080934,-1.926078112171555,-2.3595289508304544,-0.9792755412216936,-6.850238217951216,1.8592636994392884,-8.666297352567737,-6.259427376423707,-10.406736913802057,1.349084634641947,-3.881821020976192,-5.163752948539658
0,0.9019172229950687,2.212465981114659,1.1874090595727236,0.1431557454375952,0.0195728258619297,0.0200304856335788,0.0200948408070381,0.0203015996971845,0.0206958528123091,0.0217939501279008,0.0220631879086671,0.0224407974312224,0.0229299647586538,0.0246481296624192,0.028250990678137196,0.0316810011278387,0.0360185975036371,0.039613346541609,0.0520757758360847,0.0589431486896833,0.0669813542870977,0.0730187026627119,0.0672329766920992,0.04176445951631111,1.0,0.0,0.0,0.0,0.0712563328431714,0.0003954688573869999,0.0003928059153189998,0.0003890282068404003,0.0003919653105513999,0.0003869899041340991,0.0003873742698713009,0.00038417627392810065,0.00040440781610390046,0.0004362002603265011,0.0004506561678464995,0.0004966878939024009,0.0005341915875441017,0.0005725071120698012,0.0006453617251096014,0.0007052577718383995,0.0007976451354857993,0.0009561158742633011,0.0009998716681020002,0.0009044160846028992,0.0004494404753423997,7.512404651319761e-32,0.0,0.0,0.0,0.00046169034627369966,348.92836590737494,95665.93655862992,0.1436392352745432,2.6198182897894404,4833.657466411465,3663774.280063627,1560.4075142021088,0.2116813262331506,0.6732391024861408,0.0660824481544911,-0.0077061933568763,1.2527549999740062,-0.017896851554815702,-0.018494868889149696,-0.008744752154785498,0.0005874094543324992,0.0021331272408885993,-0.002929368294508905,-0.00017958302221290218,-0.0034410970123704074,0.0095472866734148,-0.0015446089722420953,0.0040882864091896995,-0.0040628990357952,-0.0064191519263115,0.0012481147976261958,-2.226180106787174e-05,0.0013463607597112986,0.0004779250808680999,0.0014408706793376,0.06010913725246189,380.6653933433971,0.1138115745054667,-11.35068018889973,0.15162660406372766,0.1808938392814518,0.0719355601858384,0.0082368077149946,0.031801528204883,-0.01765423635659452,-0.0132448813040533,0.0628303065080514,-0.06673638640550061,0.0264614002382945,-0.012278253853054602,-0.012109271153294993,-0.0291225360835992,0.0141380698508853,-0.0026230992552401,-0.0074257569688622,0.0240777344546225,0.012247113307955915,17.611979965306354,-607.4793433175226,-17.583434796944246,4.23656615797245,-5.838266034595572,13.579195428067486,-8.303383789048613,-9.578988610842202,-0.2621087289823988,-8.525128598465942,-2.431911550001143,-2.4846388957811048,-1.4848085981591204,-7.297233755793496,1.7979024667564103,-9.267231062017409,-7.26181265001997,-9.71679705188764,1.9716283633657845,-4.681031464138233,-5.756014222619949
0,0.8489935071901402,2.35795029641623,1.242306392849737,0.1653648621219143,0.0192970769640413,0.0199732396707254,0.0198928393375068,0.0204302189696704,0.0210071262436441,0.0216402546956018,0.0219913223752573,0.0220865662538129,0.0224719568078446,0.0246685410338162,0.028817557255408903,0.0317500228142987,0.0348381176790522,0.0365305530606118,0.0508148661573672,0.0585047770909537,0.0670313217264047,0.07386120238377539,0.0663259213024701,0.04196837912278009,1.0,0.0,0.0,0.0,0.0709959108727101,0.0003426840153721001,0.0003447123039337996,0.0003443346110049003,0.0003731818777816002,0.0003765742048951002,0.0003786909700974001,0.0003815086971162996,0.0003828921178936004,0.0003925566781269006,0.0004328946669179979,0.0005029074776183012,0.0005588453777322019,0.0006038768709406006,0.0006455280825665016,0.000734213056235701,0.0008026644029253995,0.0008708273465686985,0.0009960368388870003,0.0008372702946784008,0.0003930032591424014,6.454251912763772e-32,0.0,0.0,0.0,0.00044563346460139985,374.3359269886501,129447.67627623136,0.0492180226701816,2.079085276097,4862.7123211432045,3652920.446471781,1483.4017487051017,0.2205822749821527,0.7019697658317026,0.0403643681253459,-0.010940598746349298,-0.7033014172772183,0.0886346502030673,-0.07775499747674194,-0.0343509389359502,-0.0166954264581027,0.007204407832466897,0.022945608392995143,0.0028386786125527003,0.008586028300996494,-0.0202159458940614,-0.0006710878392033048,-0.004963444686144399,0.0015614905829986004,0.0211729486498492,0.004029484798507801,-0.0073848050446072,-0.006490891748805502,-0.0038478964860040998,0.0005717459289931001,-0.036453620364538,382.4257314304147,0.1515508266265438,7.875742552684585,-0.9377705051084055,0.8621011751704866,0.3179552807516746,0.1948335881188356,-0.1174710631856048,-0.2120278650798918,-0.093776096373807,-0.0972565390215405,0.2332254767511809,-0.00799889526734901,0.0622230657338754,-0.018749868487365512,-0.1495371528270622,-0.0541032070655582,0.0811156555081574,0.1177660713774727,-0.0030487570854562003,0.013451252256533486,18.60209316313771,-612.7063271835497,-21.042753904173964,6.7817614407637405,0.45813396108287385,16.08581700561869,-10.068932332407854,-7.565471889165727,1.8181137390853408,-10.517975832894406,-3.486785466806466,-2.051600334129116,-0.9510956162298672,-7.874934822449502,1.272636448708648,-9.9106981622421,-7.901030585938471,-11.195119186539936,0.6520118277277551,-5.061571756002627,-6.596709312625981
0,0.9510632926934628,2.160094875158279,1.1530573350337967,0.1322126724908587,0.0169560432266599,0.017445522662597,0.0175099148852101,0.0176889182431453,0.0179899205239978,0.0183738289334106,0.018468135980421296,0.0190609607525585,0.0191758298969935,0.020856157177147505,0.0246538189578658,0.027880130527205504,0.0313097641772033,0.0338381308824242,0.0512524066835478,0.058081614902407,0.0658082134651844,0.0726381755533857,0.0664464372797977,0.04221979057952299,1.0,0.0,0.0,0.0,0.0690689048037786,0.00029161331222459994,0.0002956999600740003,0.0002964381698629002,0.00029339642698760025,0.0002903046657701004,0.00028480863074529985,0.0002845472357862998,0.0002996095011115994,0.00030185521022559926,0.0003297235891778008,0.0004219291014763999,0.0004903590168718018,0.0005080022427557014,0.0005466101962774,0.0008187421111583992,0.0008927757797352991,0.0009803186433726997,0.0008723399746694005,0.0008312845293737998,0.00040997257482150093,9.052841795734824e-32,0.0,0.0,0.0,0.0004058471196866,387.3885913685575,122782.83835890787,0.3486941902655411,2.342051380491855,4818.233388737899,3891418.6360392934,1529.780673975399,0.2053326765080983,0.6401182725188247,0.0734034517662717,0.0199336281371084,0.001281280539727092,0.0120009389077937,-0.021721871557552702,0.0049739871343156,-0.014562612902299508,0.008329500664293797,-0.006550735738524771,0.0245380841897269,0.0018015950966754,-0.0003070174955413,0.02782595820151111,0.0093270948986468,0.0021800213153381,-0.002150553600116,0.0012044063937761973,0.053390872464315,0.0036962093769888,-0.0019203379082043002,0.0014340469742066997,0.006235224754609192,381.54841055617374,-0.19675591118257976,-0.02515774674975546,-0.2263694930003863,0.2318108669380933,-0.05744972238481541,0.1816242849597699,-0.1346404651791868,0.0874662202310093,-0.16030450901629043,-0.0022408725609383996,0.005139711438599502,-0.3170390966775285,-0.0439108717676275,-0.005472619282082508,0.01511796056199452,-0.0383083703602512,-0.6135560441185808,-0.0575363074524639,0.0098512298312189,-0.016893277349007696,18.103989786812047,-606.3511142502006,-15.552280840791042,4.281815248566848,-5.644570142838189,14.253805951194131,-8.89032389481223,-10.173474577449662,-0.9759707998830414,-8.562705123551304,-2.364319074424503,-3.346979158891548,-2.6816714698212745,-7.744558413341908,1.0954851280079203,-11.245663831186468,-7.072275259006836,-8.485175677423245,1.7812959814541756,-3.710234260102836,-3.941819463225452
0,0.7597993491421682,2.2620372780247817,1.1248559689130413,0.1671529097140236,0.0155684772892452,0.0158063847552809,0.0160679733385413,0.0163546415164753,0.0168971234340355,0.0180008112805827,0.018136305728737,0.019117434441826,0.0194581361241407,0.020967212879871397,0.0232050729920696,0.0259708371907834,0.030186466578710505,0.0362986652925654,0.0475614336513614,0.0585013874261688,0.066046565515823,0.0719348549630991,0.0647675132187567,0.04228758807817801,1.0,0.0,0.0,0.0,0.0684639535706772,0.00030507062123809976,0.0003246277913772997,0.0003256504908943003,0.0003272300880699996,0.00032756390240449955,0.00034492634050520016,0.00034288679702950027,0.0003650822789904012,0.00036811868553890056,0.0003934998676059995,0.0004135815347081004,0.00047968451680580233,0.0005429236566197003,0.0007117088340325012,0.0007174627833935986,0.0007958342851062984,0.0009446666543848001,0.0010227810809496016,0.0008777984202599995,0.000512041358935001,1.6455555398890354e-31,0.0,0.0,0.0,0.00043513083286869994,387.3934509803682,124489.32031873954,0.5345337560051157,3.250264122221183,4556.376398108511,4127372.5951199215,1408.6009727353278,0.2075410457010252,0.6334160744363385,0.0701331031352751,0.013630650681979,0.16624118994313797,-0.004414996392412999,-0.019685249828613832,0.0101649591407344,0.011624164882796498,-0.0182397256906539,-0.005904368144572347,-0.0229829436717555,0.009879535554444902,0.0074621612046523,0.014236318538328796,-0.012293684004149801,-0.0020382937276324,0.014721991012828,-0.0029776497318182993,0.0062331408079928,-0.0066550044004711,0.0012197903717574,-0.0121221323427138,0.007404992710192876,371.96470728154446,-0.11558389206236588,-2.0182106438043235,0.06867223175238732,0.2226743310738761,-0.2192120601982086,-0.168561419439727,0.2126000964443715,0.1172982285953695,0.2654773747247833,-0.0662493928954159,-0.05899476041057499,-0.09573018366811559,0.1312945517659141,0.08979974728565418,-0.1631623032001202,-0.0153119746473659,-0.100937224485366,0.1001504803064938,-0.021076791932375202,0.1045306520693507,17.630198777562793,-588.5335366354811,-8.926177059263999,1.4581229229766812,-0.6817767271223723,16.772940434226836,-10.911063950485287,-11.450242359467516,-1.363172705058726,-9.035437279284746,-1.7167702328636063,-4.252744467226278,-2.6095623923060955,-6.049603608157027,1.939580996974392,-10.260550182958887,-5.822563140057399,-8.53529494844662,0.580613239076182,-4.138447920218966,-3.684860702554533
