label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0.18441032213718256,1.2733220796333573,0.2209221666040554,0.0158574298860684,0.016315452152019103,0.0182347522463639,0.020389032507913907,0.021559119179190303,0.0224673007544368,0.0398958940496717,0.06658099230052061,0.0734445337399465,0.0776894020006155,0.0703349132366924,0.04395868796878749,0.0675510380279908,0.0004016169586207002,0.00040171888459389956,0.00039797356127909984,0.00039585331539010015,0.0004011177181307002,0.0005265811647950005,0.0005910074782283989,0.0006303531240553998,0.0009998803507758006,0.0010789136216837018,0.0011129703263780995,0.0011200210884640006,0.0010267921383627,0.0005745330350071,1.703395688545049e-31,0.0005048466340533998,357.12798265809136,0.48401496266756294,4.639703853276103,4145.385632352619,3235642.206612048,0.1932517360658705,0.0467184940787947,365.1429108437493,-577.6574471719808,-7.637980862352025,14.45655012535152,-17.89521817209181,-1.9629227628305843,-3.4623619235014416,-16.111482447300904,-7.7785135257594,-10.91919242931484,-4.185397766301928,1.88748062303351,-11.46734398255585,-2.2909186458909465,-7.579660677939081,-0.282506768166626,-1.5458312897667756,-4.981238942442294
0,0.27744557671479375,1.213796354617641,0.2393850282748741,0.010890275023710302,0.011626544944255399,0.0131303585778558,0.014228470772181506,0.0158284585363917,0.0200830552176961,0.042263403745607706,0.0702792079813911,0.0777566381377501,0.08238069291265321,0.0734685552297069,0.04336230130851751,0.0654328708324282,0.00026103877017999997,0.0002631334766703998,0.0002757102261127997,0.00027228151355360077,0.0002812422750954006,0.0003594767070957995,0.0004216070959263008,0.0005900190820313997,0.0009873448372230993,0.0010302001807905997,0.0011445498547695988,0.0011335733581225027,0.0009302513048781002,0.0005296362850212011,1.3437966846750592e-31,0.0004253775844369999,305.84756418735145,0.042969073393180096,3.9128200496797434,3942.22586970843,2997213.145048976,0.2016882470437263,0.0795176298122948,358.9921057991348,-564.0546825410082,-1.803809510079601,18.9393351916096,-23.18955484487865,-4.980897198606724,0.4584916242783783,-18.029919044064734,-7.755305818385717,-11.975713065597317,-5.653173245144699,2.960524599474957,-11.595507482019848,-4.439202399326272,-7.003991872105597,1.0819501977279464,-1.1330036926576823,-4.651984196142334
0,-1.5415659211175554,1.361025786334476,0.282030947289871,0.0114495223729929,0.014727701887714398,0.0197877175491497,0.022978289373187105,0.025897296233791,0.027147822045095207,0.0538541156748817,0.0748661511742362,0.0815940700835429,0.0860567745983094,0.075462168779211,0.04420396421215669,0.0695664230842268,0.0002565824987093,0.00035807882500699974,0.0004928202552362997,0.0005549673178248003,0.0005775607058476004,0.0007175545331944994,0.0008603090671601994,0.0009224463669953997,0.0012176963765254002,0.0009228155758080996,0.0009734247529474983,0.0009514680407963997,0.0008346442944571018,0.0005832668742792001,1.5053756750190484e-31,0.0005716891148928004,271.81342443303265,-0.028724151261894704,2.233860571458686,2932.4813823319573,952240.5021443212,0.1959105179113343,0.0749697711573277,354.0607852092195,-554.9174055309107,11.63193025787247,23.842250789387958,-11.39057829795738,-1.8214855486107284,-1.4487149237535175,-12.06855495830816,-6.343856771058663,-11.931685930206749,-3.5492856673373856,3.298603373319937,-12.61310370401866,-5.415184947691342,-8.174975142177022,-1.6343531294881042,-1.733258314489008,-5.088469677977943
0,1.6541783296475203,1.2453879894788962,0.0752482970885048,0.0239765497007791,0.0245782915693031,0.026952698512558895,0.029474048332083197,0.0330517713167935,0.0330945831368812,0.0438302763314036,0.0536842051234559,0.0627271779722406,0.069242783769967,0.0620267704526036,0.04025660430189451,0.0709173735662807,0.0002521252612789999,0.00024414376958349984,0.00026747971128669983,0.0002660446789069012,0.0003143955660534995,0.00043382161902410024,0.00044028468059729986,0.0004301235490282995,0.0004180968788335994,0.0005677888217291999,0.0006694423111288997,0.0009997179208510992,0.0008716688196685005,0.0003767094429668015,1.853263651450072e-32,0.00035678175977050045,410.29409027595904,-0.03621217265444471,1.0247487696887816,5805.509049563596,2155218.195104542,0.2056918581123806,0.11229802945066361,397.6310327800188,-640.6877379362646,-36.83597498990749,14.979323312733317,-10.08799183528676,-9.827150975388903,3.279392735907952,-5.111146463963871,-1.8785985665356746,1.48094352354144,-4.9544655901242125,2.208425327950927,-8.51661967858669,-7.300494609383303,-9.873207491528705,5.013566372311237,-2.680927473614623,-5.904635014792468
0,1.860654732320424,1.2450302610576416,0.08681769427364588,0.0256576488491131,0.0253798959934507,0.027410473301505603,0.029056242121838792,0.0330826423665281,0.03682590021502739,0.0425163874142189,0.0508301188528263,0.05927329144693,0.068567588919769,0.0615877244580762,0.040294494239807715,0.0710288899835439,0.00027676796299829984,0.0002795080201541001,0.00027458399110150047,0.00027321067254540074,0.00026304789124730055,0.0003267248301185976,0.00036326087123759836,0.00038769599596839843,0.0004751544112748009,0.0006388460959513998,0.0007838955157379,0.0008601800135148979,0.0006299913523005012,0.0004210152415029013,1.3441851408305515e-31,0.00033078695225599933,454.4514558045746,0.023663918197793413,1.1950606771750447,5974.768721668119,1619101.0560058395,0.1998288694908632,0.095723494604553,400.9538285605425,-649.0098146901272,-41.64321714791223,15.435650656611148,-7.943942966977381,-10.744486273878287,2.588957821431667,-3.64308879050584,-1.235432755309998,2.168651092752856,-8.106109816956495,2.626824904854848,-5.7756933077496,-7.4375418905741775,-9.704240354477946,5.593523874180779,-2.168877615443934,-4.247733543828381
0,1.911951505998815,1.2784802291129709,0.127849859402698,0.0260652847455341,0.0258650157527188,0.027323163822615404,0.028568582982316196,0.0323366411763739,0.0354109999502429,0.0425453855802561,0.05032955587427959,0.059303039804745106,0.0663453910857315,0.0612762910260584,0.040936296138765704,0.0709906633504623,0.00022407294246300008,0.00021939914144470003,0.00021692028194190104,0.00021617725456140116,0.00021582691068409987,0.0002465851852580976,0.00027139170685790137,0.0003236797756538991,0.0005002026747631984,0.0006172975777872999,0.0007671916165725,0.0009818766763643998,0.0007619211401283001,0.00044152037554660156,1.2748725830904182e-31,0.0003065022143467003,445.6061903459332,0.055378331375000006,1.3822146938447075,6084.838476072889,1127584.2674976152,0.2033325925165159,0.0735882272664997,403.9989487433858,-646.6871707385607,-36.62992139652377,14.580490944051828,-6.9798494737514245,-6.48880100495926,6.392806722999592,-4.334915767119323,1.4621222599361579,3.5769497455189474,-7.551732024556921,4.972403497001511,-4.590295851790497,-7.028140527294724,-9.342384249618028,8.066226111235476,-4.195872103103386,-5.540706917671677
0,1.6380684890483246,1.256824731822089,0.0923176883178434,0.0256339701092395,0.025573118733578,0.028602785264538605,0.030870431358709705,0.034235814770766204,0.0362207115718613,0.0448552842585631,0.05244931311396389,0.06154653082899611,0.0676657678283391,0.0616194319569648,0.0442323709637551,0.071582953505997,0.0002386725754129999,0.00022680098463880027,0.00022265967076199981,0.00022172514116099943,0.0002190872980222993,0.00027148739533939745,0.00030518384557510006,0.0003128220077322011,0.00036831257345710036,0.00047136629854020035,0.0006063929274589992,0.0007620082434565984,0.0006427962347128006,0.00040703447003500107,1.1735879490904334e-32,0.0002765167045685,454.3631592817749,-0.03621217265444471,1.1449463367141135,5773.754567517535,2055394.888867727,0.2232459832104041,0.031374068848319,399.6350113250097,-638.5745066432238,-31.495090467142397,14.697227872405879,-7.030708260201574,-6.306547769716548,4.470448341096741,-6.9833055662608245,1.4441857569198442,1.561828101217537,-10.099004971295294,2.455901835017741,-4.97399767308196,-8.383952035029518,-11.539458891784555,6.478386350052019,-3.86250648887361,-5.5108052720195655
0,1.848929114526408,1.2668761686647734,0.059559368368224785,0.0275635113288386,0.0274481566062208,0.0297499979883148,0.0319094982552497,0.0349346570709543,0.035181209368399205,0.0435158699756614,0.050760805505877,0.0608740534274998,0.0665168369685149,0.06061681140739231,0.04335761877183511,0.0722760599688547,0.00021380429014780005,0.00021006590436449969,0.00020349301662539974,0.0002029931598098002,0.0002136967941559001,0.00025258425120529976,0.00029458519305009846,0.00030076275157929835,0.0003943217008712009,0.0004694639239874003,0.0006767602003116997,0.0008181897555029974,0.0006979723646253003,0.0005042226349372993,1.371759134582909e-32,0.00028275135706179975,431.11425766825937,0.049218022670181605,1.7832574876868494,6076.933833056268,1325356.2940490383,0.2302066027379721,0.0376757268851913,404.80648299963656,-655.8954584595334,-43.75538476013865,13.782279833183916,-10.399759394359627,-6.819714430681413,6.241044170411751,-7.324253334691444,0.2875100236712207,2.792790207965986,-7.494303861448563,4.073792284975907,-6.56241592221942,-7.763793367049836,-9.107101016706666,7.643551738233009,-3.605756030202768,-6.211986249976274
0,1.5855642402735395,1.2439909915774066,0.07847504156624452,0.0262270278336389,0.0263572371199318,0.0320132973304205,0.03368596002530651,0.0369514192099025,0.03663770259611569,0.0444718466042275,0.05421342745963009,0.064556885622045,0.0701037365633618,0.0644032906376647,0.043367280485926696,0.0731000949365509,0.00025232145741180007,0.00023696052940670037,0.00023206265295079923,0.00026699885205000006,0.00025696372114080053,0.0002868948315927992,0.0003110997272616992,0.0003173152809075007,0.0004321308937818985,0.0005692596592304991,0.0006894199943614007,0.0007816880202692004,0.0006907516616579002,0.0004347223604816014,4.930380657631324e-32,0.00030441607257790035,412.157071690086,0.030194785356751186,1.2842237117297457,5840.449100521835,2190785.534286689,0.2173458425953664,0.015130275664097997,403.7202861251276,-652.0340776347679,-38.419001271070826,11.910158140122425,-7.96925121344326,-5.440698497303814,5.202496646606964,-7.475575228217274,-1.779418558686813,0.7406308988256163,-8.599479500647124,2.461034855107667,-7.679300765053716,-7.95902433231892,-9.31066720982119,6.939961478452659,-4.223929098854416,-7.432600193019169
0,1.7655718599654988,1.2868589953114071,0.045221978503509896,0.0280931899608346,0.0277230229739909,0.029131219630484997,0.0306159221410292,0.034216319775193293,0.037493967324277,0.045407357551622604,0.0531650995020365,0.0628770761369458,0.0679544300526371,0.0631035112621625,0.0460715422964032,0.0728183313270123,0.0002465578596211001,0.00023995565196759973,0.00023522443860070092,0.00023246573255519994,0.0002259813341706999,0.00030924448810809926,0.00035661017598869957,0.0003385649096531995,0.00044816316609680093,0.0005904068628877004,0.0007442390860527993,0.0008259798679889005,0.0007476460720878004,0.000541888205957599,2.3567676060205277e-32,0.0003134564285923007,385.0569668799803,0.082066934285113,1.534533962880049,5928.256318501572,1674346.1054978536,0.1942046329624492,0.1018884114571462,401.3081950127816,-653.4861976761752,-46.00247420649534,16.58787872472028,-10.5575881595941,-11.344083440231168,4.708950053622748,-4.546198762595541,-1.1469034041079187,2.349124325819133,-7.605860094953675,1.8445071023393227,-8.424063573224855,-7.612887790183731,-10.117112182806046,5.884521104229714,-2.614548223548549,-5.350620668032772
