label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.18441032213718256,1.2733220796333573,0.2209221666040554,0.015476279750507901,0.0160076595985987,0.0163154521520191,0.017720307851691097,0.018234752246363894,0.020389032507913893,0.021559119179190303,0.0224673007544368,0.0398958940496717,0.0665809923005206,0.0734445337399465,0.0776894020006155,0.0703349132366924,0.04395868796878749,0.0675510380279908,0.0004016169586206998,0.0003968344662382004,0.00039797356127909984,0.0004008789075584003,0.0004428033002851998,0.0005265811647950005,0.0005910074782284024,0.0009998803507758006,0.0010789136216837,0.0011129703263780995,0.0011200210884640006,0.0010267921383627,0.0005745330350071,1.703395688545049e-31,0.0005048466340533998,357.12798265809136,0.48401496266756294,4.639703853276103,4145.385632352619,0.1932517360658705,365.1429108437493,17.549047297785517,-577.6574471719808,-7.637980862352023,14.45655012535152,-17.89521817209181,-1.962922762830584,-3.462361923501441,-16.111482447300904,-7.7785135257594,-10.91919242931484,-4.185397766301928,1.88748062303351,-11.46734398255585,-7.579660677939081,-1.545831289766776,-4.981238942442294
0,0.27744557671479364,1.213796354617641,0.2393850282748741,0.0108598188884442,0.0111232888459168,0.011626544944255399,0.012759420794297205,0.0131303585778558,0.014228470772181492,0.0158284585363917,0.0200830552176961,0.042263403745607706,0.07027920798139112,0.0777566381377501,0.0823806929126532,0.0734685552297069,0.04336230130851751,0.0654328708324282,0.0002610387701800004,0.0002642033341826002,0.0002757102261127988,0.00028363603791889923,0.00031882363932709927,0.0003594767070957995,0.0004216070959263008,0.0009873448372230993,0.0010302001807905997,0.0011445498547696005,0.0011335733581224992,0.0009302513048781002,0.0005296362850212011,1.3437966846750592e-31,0.0004253775844369999,305.84756418735145,0.042969073393180096,3.912820049679744,3942.22586970843,0.2016882470437263,358.9921057991348,16.922500361638622,-564.0546825410082,-1.803809510079601,18.9393351916096,-23.189554844878646,-4.980897198606724,0.4584916242783783,-18.029919044064734,-7.755305818385717,-11.975713065597317,-5.653173245144699,2.960524599474957,-11.595507482019848,-7.003991872105597,-1.1330036926576823,-4.651984196142334
0,-1.5415659211175554,1.361025786334476,0.282030947289871,0.0085654038162091,0.013250928205326501,0.014727701887714398,0.0191897276588264,0.019787717549149708,0.022978289373187105,0.025897296233791,0.027147822045095207,0.0538541156748817,0.0748661511742362,0.0815940700835429,0.0860567745983094,0.075462168779211,0.04420396421215669,0.0695664230842268,0.0002565824987093004,0.00046229401392810024,0.0004928202552362997,0.0005951997021350994,0.0006416497506913001,0.0007175545331944994,0.0008603090671601994,0.0012176963765254002,0.0009228155758080996,0.0009734247529475,0.0009514680407963997,0.0008346442944571,0.0005832668742792001,1.5053756750190484e-31,0.0005716891148928004,271.81342443303265,-0.028724151261894718,2.233860571458686,2932.4813823319573,0.1959105179113343,354.0607852092195,16.840645881815913,-554.9174055309107,11.63193025787247,23.84225078938796,-11.39057829795738,-1.8214855486107284,-1.448714923753517,-12.068554958308159,-6.343856771058663,-11.931685930206749,-3.5492856673373856,3.298603373319937,-12.61310370401866,-8.174975142177022,-1.7332583144890084,-5.088469677977943
0,1.6541783296475203,1.2453879894788962,0.0752482970885048,0.023994042215883,0.0242226936735841,0.0245782915693031,0.0260351441907838,0.026952698512558895,0.029474048332083197,0.0330517713167935,0.0330945831368812,0.0438302763314036,0.0536842051234559,0.0627271779722406,0.069242783769967,0.0620267704526036,0.04025660430189451,0.0709173735662807,0.0002521252612789999,0.0002634724824784997,0.0002674797112867007,0.00033730608029939983,0.00040419206499239975,0.00043382161902410024,0.00044028468059729986,0.0004180968788336011,0.0005677888217292017,0.0006694423111288997,0.0009997179208510992,0.0008716688196685005,0.0003767094429668015,1.853263651450072e-32,0.00035678175977050045,410.29409027595904,-0.03621217265444472,1.0247487696887816,5805.509049563596,0.2056918581123806,397.6310327800188,18.889898675993784,-640.6877379362646,-36.83597498990749,14.97932331273332,-10.08799183528676,-9.827150975388903,3.279392735907952,-5.111146463963871,-1.8785985665356746,1.48094352354144,-4.9544655901242125,2.2084253279509274,-8.51661967858669,-9.873207491528705,-2.680927473614623,-5.904635014792468
0,1.860654732320424,1.2450302610576416,0.0868176942736459,0.0258505716348562,0.0254422742778377,0.0253798959934507,0.0264063954905664,0.027410473301505603,0.0290562421218388,0.033082642366528095,0.03682590021502739,0.0425163874142189,0.0508301188528263,0.05927329144693,0.068567588919769,0.0615877244580762,0.040294494239807715,0.0710288899835439,0.00027676796299829984,0.0002746533864773004,0.0002745839911014996,0.00027143069490609927,0.0002978968304795,0.0003267248301185993,0.00036326087123759836,0.00047515441127479914,0.0006388460959514015,0.0007838955157379,0.0008601800135148996,0.0006299913523004994,0.0004210152415029013,1.3441851408305515e-31,0.00033078695225599933,454.4514558045746,0.0236639181977934,1.1950606771750447,5974.768721668119,0.1998288694908632,400.9538285605425,19.032075703189832,-649.0098146901272,-41.64321714791224,15.435650656611148,-7.94394296697738,-10.744486273878287,2.588957821431667,-3.64308879050584,-1.235432755309998,2.168651092752856,-8.106109816956495,2.626824904854848,-5.7756933077496,-9.704240354477946,-2.168877615443934,-4.247733543828381
0,1.911951505998815,1.2784802291129709,0.127849859402698,0.0263230311109559,0.0258763352113248,0.0258650157527188,0.0265197640164987,0.027323163822615397,0.028568582982316196,0.0323366411763739,0.0354109999502429,0.0425453855802561,0.05032955587427959,0.059303039804745106,0.0663453910857315,0.0612762910260584,0.040936296138765704,0.0709906633504623,0.00022407294246299964,0.00021571445780470006,0.00021692028194190017,0.00022080696837580016,0.00023855520585210066,0.00024658518525809935,0.00027139170685790137,0.0005002026747632001,0.0006172975777873017,0.0007671916165725,0.0009818766763643998,0.0007619211401283001,0.00044152037554660156,1.2748725830904182e-31,0.0003065022143467003,445.6061903459332,0.05537833137499998,1.3822146938447075,6084.838476072889,0.2033325925165159,403.9989487433858,19.24078082072268,-646.6871707385607,-36.62992139652377,14.580490944051828,-6.979849473751425,-6.48880100495926,6.392806722999592,-4.334915767119323,1.4621222599361587,3.5769497455189474,-7.551732024556923,4.972403497001511,-4.590295851790497,-9.342384249618028,-4.195872103103386,-5.540706917671677
0,1.6380684890483246,1.256824731822089,0.0923176883178434,0.0253490531277287,0.025415055749519,0.025573118733578,0.0261023130738054,0.028602785264538605,0.030870431358709705,0.03423581477076619,0.0362207115718613,0.0448552842585631,0.05244931311396389,0.06154653082899611,0.0676657678283391,0.0616194319569648,0.0442323709637551,0.071582953505997,0.0002386725754129999,0.00022358458826900011,0.00022265967076199981,0.00021967200613010052,0.0002453921749993992,0.0002714873953393992,0.00030518384557510006,0.0003683125734571021,0.0004713662985402021,0.0006063929274589992,0.0007620082434566001,0.0006427962347128006,0.00040703447003500107,1.1735879490904356e-32,0.0002765167045685,454.3631592817749,-0.03621217265444472,1.1449463367141135,5773.754567517535,0.2232459832104041,399.6350113250097,19.97360811695068,-638.5745066432238,-31.495090467142397,14.69722787240588,-7.030708260201575,-6.306547769716548,4.470448341096741,-6.9833055662608245,1.4441857569198424,1.561828101217537,-10.099004971295294,2.455901835017741,-4.97399767308196,-11.539458891784555,-3.86250648887361,-5.5108052720195655
0,1.848929114526408,1.2668761686647734,0.05955936836822481,0.0277800843037486,0.0273816538635248,0.0274481566062208,0.02854523422829,0.0297499979883148,0.0319094982552497,0.03493465707095429,0.035181209368399205,0.0435158699756614,0.050760805505877,0.0608740534274998,0.0665168369685149,0.06061681140739231,0.04335761877183511,0.0722760599688547,0.00021380429014779961,0.0002059322423047993,0.00020349301662539888,0.0002206092537455004,0.00024148103813420065,0.0002525842512053015,0.00029458519305009846,0.0003943217008711992,0.0004694639239874003,0.0006767602003116997,0.0008181897555029991,0.0006979723646253003,0.0005042226349372993,1.371759134582909e-32,0.00028275135706179975,431.11425766825937,0.049218022670181605,1.7832574876868494,6076.933833056268,0.2302066027379721,404.80648299963656,20.427612151381904,-655.8954584595334,-43.75538476013865,13.782279833183916,-10.399759394359627,-6.8197144306814135,6.241044170411751,-7.324253334691444,0.2875100236712207,2.792790207965986,-7.4943038614485635,4.073792284975907,-6.56241592221942,-9.107101016706666,-3.605756030202768,-6.211986249976274
0,1.58556424027354,1.2439909915774066,0.07847504156624449,0.0259918607979288,0.0263646437988058,0.0263572371199318,0.0297308643203711,0.0320132973304205,0.0336859600253065,0.0369514192099025,0.03663770259611569,0.0444718466042275,0.05421342745963009,0.064556885622045,0.0701037365633618,0.0644032906376647,0.043367280485926696,0.0731000949365509,0.00025232145741180007,0.0002383713497233998,0.00023206265295079923,0.0002585015917726998,0.0002652565214691996,0.0002868948315927992,0.0003110997272616975,0.00043213089378190024,0.0005692596592304991,0.0006894199943614007,0.0007816880202692004,0.0006907516616579002,0.0004347223604816014,4.930380657631324e-32,0.00030441607257790035,412.157071690086,0.030194785356751214,1.2842237117297457,5840.449100521835,0.2173458425953664,403.7202861251276,19.083634256532964,-652.0340776347679,-38.419001271070826,11.910158140122425,-7.969251213443259,-5.440698497303814,5.202496646606964,-7.475575228217274,-1.779418558686813,0.7406308988256163,-8.599479500647124,2.461034855107667,-7.679300765053716,-9.31066720982119,-4.223929098854416,-7.432600193019171
0,1.7655718599654988,1.2868589953114071,0.045221978503509896,0.0281776064609109,0.0278198134450756,0.0277230229739909,0.0282071077971133,0.029131219630484997,0.030615922141029192,0.03421631977519331,0.037493967324277,0.045407357551622604,0.0531650995020365,0.0628770761369458,0.0679544300526371,0.0631035112621625,0.0460715422964032,0.0728183313270123,0.0002465578596210997,0.00023532996134130024,0.00023522443860069919,0.0002309368290066994,0.00026753022043069993,0.000309244488108101,0.00035661017598869957,0.0004481631660967992,0.0005904068628877004,0.0007442390860527993,0.0008259798679889005,0.0007476460720878004,0.000541888205957599,2.3567676060205277e-32,0.0003134564285923007,385.0569668799803,0.08206693428511302,1.534533962880049,5928.256318501572,0.1942046329624492,401.3081950127816,19.06619441422691,-653.4861976761752,-46.00247420649534,16.58787872472028,-10.5575881595941,-11.344083440231168,4.708950053622748,-4.546198762595541,-1.1469034041079187,2.349124325819133,-7.605860094953676,1.8445071023393222,-8.424063573224855,-10.117112182806046,-2.614548223548549,-5.350620668032772
